Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.54.29	23.18.29	00.35.59	
10. Link Liebherr Office To Surya	Host is alive	1 day 00.02.00	23.01.11	01.00.49	
2. Link Surya to M5	Host is alive	23.54.29	23.18.29	00.35.59	
3. Link Surya to New AB	Host is alive	23.54.29	23.18.29	00.35.59	
4. Link New AB to Surya	Host is alive	23.54.27	23.18.29	00.35.57	
5. Link New AB to Farnorth	Host is alive	23.54.29	23.18.29	00.35.59	
6. Link Farnorth to New AB	Host is alive	1 day 00.02.01	23.01.11	01.00.49	
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.28	1 day 00.00.28	00.00.00	
8. Mega Shop to Farnorth	No answer	23.34.57	00.00.00	23.34.57	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.02.01	23.01.11	01.00.50	

