Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.54.44	21.40.21	02.14.23	
10. Link Liebherr Office To Surya	Host is alive	23.56.18	21.43.53	02.12.24	
2. Link Surya to M5	Host is alive	23.55.44	22.00.23	01.55.20	
3. Link Surya to New AB	Host is alive	23.54.45	21.40.21	02.14.24	
4. Link New AB to Surya	Host is alive	23.54.43	21.40.21	02.14.22	
5. Link New AB to Farnorth	Host is alive	23.54.45	21.40.21	02.14.24	
6. Link Farnorth to New AB	Host is alive	23.56.19	21.43.53	02.12.25	
7. Farnorth to Mega Shop	Host is alive	23.53.44	22.23.15	01.30.29	
8. Mega Shop to Farnorth	No answer	23.56.38	00.00.00	23.56.38	
9. Link Surya To Liebherr Office	Host is alive	23.56.58	21.43.56	02.13.01	

