Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.58.36	23.48.19	00.10.16	
10. Link Liebherr Office To Surya	Host is alive	1 day 00.01.34	23.51.26	00.10.08	
2. Link Surya to M5	Host is alive	23.58.36	23.48.19	00.10.16	
3. Link Surya to New AB	Host is alive	23.58.34	23.48.19	00.10.14	
4. Link New AB to Surya	Host is alive	23.58.30	23.48.15	00.10.14	
5. Link New AB to Farnorth	Host is alive	23.58.35	23.48.18	00.10.16	
6. Link Farnorth to New AB	Host is alive	1 day 00.01.34	23.51.26	00.10.08	
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.25	1 day 00.00.25	00.00.00	
8. Mega Shop to Farnorth	No answer	1 day 00.05.08	00.00.00	1 day 00.05.08	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.01.34	23.51.26	00.10.08	

