Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
9. Link Surya To Liebherr Office	Host is alive	23.51.45	23.41.37	00.10.08	
8. Mega Shop to Farnorth	No answer	1 day 00.05.10	00.00.00	1 day 00.05.10	
7. Farnorth to Mega Shop	Host is alive	23.30.22	23.30.22	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.51.46	23.31.30	00.20.16	
5. Link New AB to Farnorth	Host is alive	23.54.32	23.18.33	00.35.58	
4. Link New AB to Surya	Host is alive	23.59.35	23.23.36	00.35.58	
3. Link Surya to New AB	Host is alive	23.54.40	23.18.39	00.36.00	
2. Link Surya to M5	Host is alive	23.54.08	23.33.34	00.20.34	
10. Link Liebherr Office To Surya	Host is alive	23.51.46	23.31.30	00.20.16	
1. Link M5 to Surya	Host is alive	23.54.36	23.18.36	00.35.59	

