Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\NEC_MKN_KPC-Link\
01. NEC M5	Host is alive	23.56.53	23.56.53	00.00.00	
02. NEC Harapan	Host is alive	23.56.51	23.56.51	00.00.00	
03. NEC AB	Host is alive	23.56.51	22.39.48	01.17.03	
04. NEC Farnorth	Host is alive	23.56.51	22.39.48	01.17.03	
05. NEC Middle	Host is alive	23.56.52	22.39.49	01.17.03	
06. NEC Lignite	Host is alive	23.56.52	22.39.48	01.17.04	
07. NEC Surya	Host is alive	23.56.53	23.56.53	00.00.00	
08. NEC Bintang	Host is alive	23.56.51	23.56.51	00.00.00	
09. NEC PTH	Host is alive	23.56.51	23.56.51	00.00.00	
10. NEC PNS	Host is alive	23.57.48	23.56.48	00.01.00	
11. NEC LBTT	Host is alive	23.56.51	23.56.51	00.00.00	
11.1 NEC LBTT via MKN	Host is alive	23.57.56	23.57.56	00.00.00	
12. NEC 15K	Host is alive	23.56.52	23.56.52	00.00.00	
12.1 NEC 15K via MKN	Host is alive	23.57.54	23.57.54	00.00.00	

