Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:53:38	23:53:38	00:00:00	
2. Link Surya to M5	Host is alive	23:53:35	23:53:35	00:00:00	
3. Link Surya to New AB	Host is alive	23:53:35	23:53:35	00:00:00	
4. Link New AB to Surya	Host is alive	23:53:34	23:53:34	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:53:35	23:53:35	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:48:39	23:48:39	00:00:00	
7. Farnorth to Mega Shop	Host is alive	1 day 00:09:21	23:39:15	00:30:06	
8. Mega Shop to Farnorth	Host is alive	1 day 00:05:41	23:05:28	01:00:13	
9. Link Liebherr Office To Surya	Host is alive	23:48:36	23:48:36	00:00:00	
9. Link Surya To Liebherr Office	Host is alive	23:48:37	23:48:37	00:00:00	

