Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	1 day 00.02.19	1 day 00.02.19	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	1 day 00.01.06	1 day 00.01.06	00.00.00	
2. Link Surya to M5	Host is alive	1 day 00.02.20	1 day 00.02.20	00.00.00	
3. Link Surya to New AB	Host is alive	1 day 00.02.26	1 day 00.02.26	00.00.00	
4. Link New AB to Surya	Host is alive	1 day 00.02.27	1 day 00.02.27	00.00.00	
5. Link New AB to Farnorth	Host is alive	1 day 00.02.26	1 day 00.02.26	00.00.00	
6. Link Farnorth to New AB	Host is alive	1 day 00.01.05	1 day 00.01.05	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.23	1 day 00.00.23	00.00.00	
8. Mega Shop to Farnorth	Host is alive	23.32.25	13.30.15	10.02.10	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.01.05	1 day 00.01.05	00.00.00	

