Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:53:50	23:53:50	00:00:00	
2. Link Surya to M5	Host is alive	23:53:42	23:53:42	00:00:00	
3. Link Surya to New AB	Host is alive	23:53:42	23:53:42	00:00:00	
4. Link New AB to Surya	Host is alive	23:53:42	23:53:42	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:53:45	23:53:45	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:53:57	23:53:57	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:44:03	23:44:03	00:00:00	
8. Mega Shop to Farnorth	No answer	23:44:43	04:30:04	19:14:38	
9. Link Liebherr Office To Surya	Host is alive	23:53:59	23:53:59	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:53:59	23:53:59	00:00:00	

