Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:58:01	23:58:01	00:00:00	
2. Link Surya to M5	Host is alive	23:58:01	23:52:53	00:05:08	
3. Link Surya to New AB	Host is alive	23:57:57	23:52:49	00:05:07	
4. Link New AB to Surya	Host is alive	23:57:57	23:52:49	00:05:07	
5. Link New AB to Farnorth	Host is alive	23:57:57	23:52:49	00:05:07	
6. Link Farnorth to New AB	Host is alive	23:52:57	23:42:49	00:10:08	
7. Farnorth to Mega Shop	Host is alive	1 day 00:12:54	23:42:46	00:30:08	
8. Mega Shop to Farnorth	Host is alive	1 day 00:12:53	22:12:25	02:00:27	
9. Link Liebherr Office To Surya	Host is alive	23:52:59	23:42:51	00:10:08	
Link Surya To Liebherr Office	Host is alive	23:52:59	23:42:51	00:10:08	

