Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:48:45	23:48:45	00:00:00	
2. Link Surya to M5	Host is alive	23:48:59	23:48:59	00:00:00	
3. Link Surya to New AB	Host is alive	23:49:16	23:49:16	00:00:00	
4. Link New AB to Surya	Host is alive	23:49:16	23:44:08	00:05:07	
5. Link New AB to Farnorth	Host is alive	23:49:17	23:44:09	00:05:07	
6. Link Farnorth to New AB	Host is alive	23:49:15	23:39:07	00:10:07	
7. Farnorth to Mega Shop	Host is alive	23:48:27	23:48:27	00:00:00	
8. Mega Shop to Farnorth	No answer	23:53:00	00:00:00	23:53:00	
9. Link Liebherr Office To Surya	Host is alive	23:48:40	23:48:40	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:48:40	23:48:40	00:00:00	

