Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:52:52	23:52:52	00:00:00	
2. Link Surya to M5	Host is alive	23:52:53	23:52:53	00:00:00	
3. Link Surya to New AB	Host is alive	23:52:53	23:52:53	00:00:00	
4. Link New AB to Surya	Host is alive	23:52:53	23:52:53	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:52:52	23:52:52	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:52:51	23:52:51	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:53:12	23:53:12	00:00:00	
8. Mega Shop to Farnorth	No answer	23:55:04	00:00:00	23:55:04	
9. Link Liebherr Office To Surya	Host is alive	23:52:56	23:52:56	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:52:56	23:52:56	00:00:00	

