Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:48	23:56:48	00:00:00	
2. Link Surya to M5	Host is alive	23:56:48	23:56:48	00:00:00	
3. Link Surya to New AB	Host is alive	23:57:40	23:52:32	00:05:07	
4. Link New AB to Surya	Host is alive	23:57:39	23:52:31	00:05:07	
5. Link New AB to Farnorth	Host is alive	23:57:39	23:52:31	00:05:07	
6. Link Farnorth to New AB	Host is alive	1 day 00:01:44	1 day 00:01:44	00:00:00	
7. Farnorth to Mega Shop	Host is alive	1 day 00:11:49	1 day 00:04:09	00:07:40	
8. Mega Shop to Farnorth	No answer	1 day 00:12:07	00:00:00	1 day 00:12:07	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:01:44	1 day 00:01:44	00:00:00	
Link Surya To Liebherr Office	Host is alive	1 day 00:01:44	1 day 00:01:44	00:00:00	

