Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:55:31	23:55:31	00:00:00	
2. Link Surya to M5	Host is alive	23:55:38	23:50:30	00:05:07	
3. Link Surya to New AB	Host is alive	23:50:46	23:45:38	00:05:08	
4. Link New AB to Surya	Host is alive	23:50:45	23:45:37	00:05:08	
5. Link New AB to Farnorth	Host is alive	23:50:46	23:45:38	00:05:08	
6. Link Farnorth to New AB	Host is alive	1 day 00:00:22	1 day 00:00:22	00:00:00	
7. Farnorth to Mega Shop	Host is alive	1 day 00:00:48	23:30:39	00:30:08	
8. Mega Shop to Farnorth	No answer	23:35:03	00:00:00	23:35:03	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:00:22	1 day 00:00:22	00:00:00	
Link Surya To Liebherr Office	Host is alive	1 day 00:00:22	1 day 00:00:22	00:00:00	

