Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:58:07	23:58:07	00:00:00	
2. Link Surya to M5	Host is alive	23:58:06	23:27:17	00:30:49	
3. Link Surya to New AB	Host is alive	23:58:07	23:27:18	00:30:49	
4. Link New AB to Surya	Host is alive	23:58:07	23:27:18	00:30:49	
5. Link New AB to Farnorth	Host is alive	23:58:08	23:27:19	00:30:49	
6. Link Farnorth to New AB	Host is alive	23:58:04	23:27:39	00:30:25	
7. Farnorth to Mega Shop	Host is alive	1 day 00:18:19	23:47:59	00:30:20	
8. Mega Shop to Farnorth	No answer	1 day 00:18:16	00:00:00	1 day 00:18:16	
9. Link Liebherr Office To Surya	Host is alive	23:58:00	23:27:35	00:30:25	
Link Surya To Liebherr Office	Host is alive	23:58:00	23:27:35	00:30:25	

