Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:55:10	22:41:10	01:13:59	
2. Link Surya to M5	Host is alive	23:55:10	22:41:10	01:13:59	
3. Link Surya to New AB	Host is alive	23:54:59	22:41:24	01:13:34	
4. Link New AB to Surya	Host is alive	23:54:59	22:41:26	01:13:33	
5. Link New AB to Farnorth	Host is alive	23:54:59	22:41:25	01:13:33	
6. Link Farnorth to New AB	Host is alive	23:55:10	22:36:07	01:19:02	
7. Farnorth to Mega Shop	Host is alive	23:35:06	23:34:18	00:00:47	
8. Mega Shop to Farnorth	Host is alive	23:34:36	21:34:10	02:00:25	
9. Link Liebherr Office To Surya	Host is alive	23:55:06	22:57:58	00:57:08	
Link Surya To Liebherr Office	Host is alive	23:55:06	22:57:49	00:57:17	

