Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	22:50:35	22:50:35	00:00:00	
2. Link Surya to M5	Host is alive	22:50:37	22:50:37	00:00:00	
3. Link Surya to New AB	Host is alive	22:50:37	22:50:37	00:00:00	
4. Link New AB to Surya	Host is alive	22:50:38	22:50:38	00:00:00	
5. Link New AB to Farnorth	Host is alive	22:50:39	22:50:39	00:00:00	
6. Link Farnorth to New AB	Host is alive	22:50:35	22:50:35	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:00:32	23:00:32	00:00:00	
8. Mega Shop to Farnorth	Host is alive	22:31:03	20:00:28	02:30:34	
9. Link Liebherr Office To Surya	Host is alive	22:50:36	22:50:36	00:00:00	
Link Surya To Liebherr Office	Host is alive	22:50:36	22:50:36	00:00:00	

