Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:16	23:30:37	00:25:38	
2. Link Surya to M5	Host is alive	23:56:16	23:30:37	00:25:38	
3. Link Surya to New AB	Host is alive	23:56:15	23:35:44	00:20:31	
4. Link New AB to Surya	Host is alive	23:56:16	23:35:46	00:20:30	
5. Link New AB to Farnorth	Host is alive	23:56:19	23:35:48	00:20:31	
6. Link Farnorth to New AB	Host is alive	23:50:42	23:40:34	00:10:07	
7. Farnorth to Mega Shop	Host is alive	1 day 00:00:58	1 day 00:00:58	00:00:00	
8. Mega Shop to Farnorth	Host is alive	23:30:55	21:00:22	02:30:33	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:00:49	23:50:41	00:10:07	
Link Surya To Liebherr Office	Host is alive	1 day 00:00:48	23:40:32	00:20:15	

