Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\NEC_MKN_KPC-Link\
01. NEC M5	Host is alive	23.58.44	23.58.44	00.00.00	
02. NEC Harapan	Host is alive	23.58.44	23.58.44	00.00.00	
03. NEC AB	Host is alive	23.58.45	23.52.50	00.05.55	
04. NEC Farnorth	Host is alive	23.58.45	23.52.50	00.05.55	
05. NEC Middle	Host is alive	23.58.45	23.58.45	00.00.00	
06. NEC Lignite	Host is alive	23.58.45	23.58.45	00.00.00	
07. NEC Surya	Host is alive	23.58.44	23.58.44	00.00.00	
08. NEC Bintang	Host is alive	23.58.44	23.58.44	00.00.00	
09. NEC PTH	Host is alive	23.58.44	23.52.49	00.05.55	
10. NEC PNS	Host is alive	23.58.54	23.58.54	00.00.00	
11. NEC LBTT	Host is alive	23.58.38	23.58.38	00.00.00	
11.1 NEC LBTT via MKN	Host is alive	23.59.27	23.54.56	00.04.31	
12. NEC 15K	Host is alive	23.58.35	23.58.35	00.00.00	
12.1 NEC 15K via MKN	Host is alive	23.59.59	23.53.14	00.06.44	

