Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\NEC_MKN_KPC-Link\
01. NEC M5	Host is alive	23.50.45	23.45.37	00.05.08	
02. NEC Harapan	Host is alive	23.50.43	23.45.35	00.05.08	
03. NEC AB	Host is alive	23.50.43	23.45.35	00.05.08	
04. NEC Farnorth	Host is alive	23.50.43	23.45.35	00.05.08	
05. NEC Middle	Host is alive	23.50.43	23.45.35	00.05.08	
06. NEC Lignite	Host is alive	23.50.43	23.50.43	00.00.00	
07. NEC Surya	Host is alive	23.50.43	23.45.35	00.05.08	
08. NEC Bintang	Host is alive	23.50.43	23.45.35	00.05.08	
09. NEC PTH	Host is alive	23.50.43	23.45.35	00.05.08	
10. NEC PNS	Host is alive	23.54.27	23.52.10	00.02.16	
11. NEC LBTT	Host is alive	23.50.43	23.45.35	00.05.08	
11.1 NEC LBTT via MKN	Host is alive	23.54.26	23.54.26	00.00.00	
12. NEC 15K	Host is alive	23.50.43	23.45.35	00.05.08	
12.1 NEC 15K via MKN	Host is alive	23.54.22	23.45.16	00.09.05	
13. NEC M5 -PitJ	Host is alive	23.50.43	23.45.35	00.05.08	
13. NEC PitJ	Host is alive	23.50.43	19.57.04	03.53.38	

