Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23.57.47	23.47.37	00.10.10	
02. Switch KPC LBTT	Host is alive	23.57.32	23.48.07	00.09.25	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.42	23.52.37	00.05.05	
05. Switch KPC 15K	Host is alive	23.57.47	23.46.29	00.11.18	
10. Link Metro MKN Jakarta-----!	Host is alive	23.57.42	23.57.42	00.00.00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23.57.42	23.57.42	00.00.00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23.57.42	23.57.42	00.00.00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23.57.42	23.57.42	00.00.00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23.57.42	23.57.42	00.00.00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23.57.42	23.57.42	00.00.00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23.57.42	23.57.42	00.00.00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23.57.42	23.53.15	00.04.27	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23.57.42	23.53.15	00.04.27	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23.57.41	23.57.41	00.00.00	
21. Link TBTS Inul Middle	Host is alive	23.57.40	23.57.40	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.41	23.57.41	00.00.00	
23. Link TBTS Lignite	Host is alive	23.57.42	23.57.42	00.00.00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23.57.44	23.57.44	00.00.00	
27. Link Backup Nokia Middle toLignite	Host is alive	23.57.41	23.57.41	00.00.00	
28. Link NEC AB-to-BIG	Host is alive	23.55.32	23.55.32	00.00.00	
29. Link NEC BINTANG-to-AB	Host is alive	23.55.26	23.55.26	00.00.00	
30. Link NEC AB-to-FN	Host is alive	23.55.29	23.55.29	00.00.00	
31. Link NEC FN-to-AB	Host is alive	23.55.27	23.55.27	00.00.00	
32. Link NEC HT to AB	Host is alive	23.55.31	23.55.31	00.00.00	
33. Link NEC AB to HT	Host is alive	23.55.29	23.55.29	00.00.00	
Genset CH 15000	Host is alive	23.57.40	23.57.40	00.00.00	

