Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	17:55:35	17:55:35	00:00:00	
2. Link Surya to M5	Host is alive	17:55:35	17:55:35	00:00:00	
3. Link Surya to New AB	Host is alive	17:55:38	17:55:38	00:00:00	
4. Link New AB to Surya	Host is alive	17:55:36	17:55:36	00:00:00	
5. Link New AB to Farnorth	Host is alive	18:01:20	17:30:39	00:30:41	
6. Link Farnorth to New AB	Host is alive	18:10:50	17:40:34	00:30:15	
7. Farnorth to Mega Shop	Host is alive	19:00:25	18:00:18	01:00:06	
8. Mega Shop to Farnorth	No answer	19:03:58	00:00:00	19:03:58	
9. Link Liebherr Office To Surya	Host is alive	18:00:33	18:00:33	00:00:00	
Link Surya To Liebherr Office	Host is alive	18:00:34	18:00:34	00:00:00	

