Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
9. Link Liebherr Office To Surya	Host is alive	1 day 00:04:27	23:41:10	00:23:16	
Link Surya To Liebherr Office	Host is alive	1 day 00:04:27	23:41:10	00:23:16	
6. Link Farnorth to New AB	Host is alive	1 day 00:04:29	23:41:17	00:23:11	
4. Link New AB to Surya	Host is alive	23:59:19	23:32:20	00:26:58	
3. Link Surya to New AB	Host is alive	23:59:19	23:37:19	00:21:59	
2. Link Surya to M5	Host is alive	23:59:19	23:37:19	00:21:59	
5. Link New AB to Farnorth	Host is alive	23:59:18	23:32:18	00:26:59	
1. Link M5 to Surya	Host is alive	23:59:17	23:37:17	00:21:59	
8. Mega Shop to Farnorth	No answer	23:44:19	00:00:00	23:44:19	
7. Farnorth to Mega Shop	Host is alive	23:44:10	23:44:10	00:00:00	

