Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
8. Mega Shop to Farnorth	No answer	1 day 00:14:25	00:00:00	1 day 00:14:25	
Link Surya To Liebherr Office	Host is alive	1 day 00:02:34	1 day 00:02:34	00:00:00	
9. Link Liebherr Office To Surya	Host is alive	23:52:54	23:52:54	00:00:00	
1. Link M5 to Surya	Host is alive	23:57:58	23:57:58	00:00:00	
2. Link Surya to M5	Host is alive	23:58:17	23:58:17	00:00:00	
3. Link Surya to New AB	Host is alive	23:58:20	23:58:20	00:00:00	
4. Link New AB to Surya	Host is alive	23:58:21	23:58:21	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:54:41	23:54:41	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:55:09	23:55:09	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:58:55	23:58:55	00:00:00	

