Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	22:31:02	22:31:02	00:00:00	
2. Link Surya to M5	Host is alive	22:31:05	22:31:05	00:00:00	
3. Link Surya to New AB	Host is alive	22:31:04	22:31:04	00:00:00	
4. Link New AB to Surya	Host is alive	22:31:07	22:31:07	00:00:00	
5. Link New AB to Farnorth	Host is alive	22:31:03	22:31:03	00:00:00	
6. Link Farnorth to New AB	Host is alive	22:40:45	22:40:45	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:01:05	23:01:05	00:00:00	
8. Mega Shop to Farnorth	No answer	23:04:54	00:00:00	23:04:54	
9. Link Liebherr Office To Surya	Host is alive	22:40:45	22:40:45	00:00:00	
Link Surya To Liebherr Office	Host is alive	22:40:45	22:40:45	00:00:00	

