Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:03	23:23:21	00:32:42	
2. Link Surya to M5	Host is alive	23:56:02	23:23:21	00:32:41	
3. Link Surya to New AB	Host is alive	23:56:02	23:23:21	00:32:41	
4. Link New AB to Surya	Host is alive	23:56:02	23:23:21	00:32:41	
5. Link New AB to Farnorth	Host is alive	23:56:02	23:23:21	00:32:41	
6. Link Farnorth to New AB	Host is alive	23:51:20	23:13:31	00:37:49	
7. Farnorth to Mega Shop	Host is alive	23:41:35	23:41:35	00:00:00	
8. Mega Shop to Farnorth	Host is alive	23:41:03	23:10:56	00:30:06	
9. Link Liebherr Office To Surya	Host is alive	23:51:20	23:13:29	00:37:51	
Link Surya To Liebherr Office	Host is alive	23:51:20	23:13:29	00:37:51	

