Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:58:16	23:58:16	00:00:00	
2. Link Surya to M5	Host is alive	23:58:16	23:58:16	00:00:00	
3. Link Surya to New AB	Host is alive	23:58:16	23:58:16	00:00:00	
4. Link New AB to Surya	Host is alive	23:58:16	23:58:16	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:58:13	23:58:13	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:58:29	23:58:29	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:45:58	23:45:58	00:00:00	
8. Mega Shop to Farnorth	Host is alive	23:44:50	21:44:24	02:00:26	
9. Link Liebherr Office To Surya	Host is alive	23:58:28	23:58:28	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:58:28	23:58:28	00:00:00	

