Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	23.57.22	23.47.12	00.10.10	
02. Switch KPC LBTT	Host is alive	23.57.21	23.52.16	00.05.04	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.22	23.42.07	00.15.14	
05. Switch KPC 15K	Host is alive	23.57.21	23.47.10	00.10.10	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.16	23.57.16	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	23.57.13	23.57.13	00.00.00	
Exalt CH15000 (arah Explor)	Host is alive	23.57.33	23.17.08	00.40.25	
Exalt CH15000 (arah Pelangi)	Host is alive	23.57.28	23.27.09	00.30.19	
Exalt CH15000 (arah Pos 14)	Host is alive	23.57.18	23.57.18	00.00.00	
Genset CH 15000	Host is alive	23.57.12	23.57.12	00.00.00	

