Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	23.58.06	23.42.49	00.15.16	
02. Switch KPC LBTT	Host is alive	23.57.49	23.57.49	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.56	23.52.50	00.05.05	
05. Switch KPC 15K	Host is alive	23.57.49	23.57.49	00.00.00	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.54	23.52.45	00.05.08	
Exalt CH15000 (arah CH22)	Host is alive	23.57.48	23.57.48	00.00.00	
Exalt CH15000 (arah Explor)	Host is alive	23.57.52	23.52.48	00.05.03	
Exalt CH15000 (arah Pelangi)	Host is alive	23.57.59	23.37.45	00.20.13	
Exalt CH15000 (arah Pos 14)	Host is alive	23.57.56	23.47.49	00.10.06	
Genset CH 15000	Host is alive	23.57.51	23.57.51	00.00.00	

