Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	23.56.22	23.30.56	00.25.26	
02. Switch KPC LBTT	Host is alive	23.56.16	23.56.16	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.56.23	23.46.13	00.10.10	
05. Switch KPC 15K	Host is alive	23.56.16	23.25.44	00.30.31	
22. Link TBTS Galaxy ( switch )	Host is alive	23.56.16	23.56.16	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	23.56.24	23.46.18	00.10.06	
Exalt CH15000 (arah Explor)	Host is alive	23.56.16	23.20.54	00.35.22	
Exalt CH15000 (arah Pelangi)	Host is alive	23.56.18	23.25.58	00.30.19	
Exalt CH15000 (arah Pos 14)	Host is alive	23.56.16	23.46.10	00.10.06	
Genset CH 15000	Host is alive	23.56.19	23.56.19	00.00.00	

