Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	23.55.51	23.50.46	00.05.05	
02. Switch KPC LBTT	Host is alive	23.55.59	23.55.59	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.56.05	23.40.49	00.15.16	
05. Switch KPC 15K	Host is alive	23.56.10	23.40.55	00.15.15	
22. Link TBTS Galaxy ( switch )	Host is alive	23.56.00	23.56.00	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	23.55.33	23.50.30	00.05.03	
Exalt CH15000 (arah Explor)	Host is alive	23.55.34	23.45.27	00.10.06	
Exalt CH15000 (arah Pelangi)	Host is alive	23.55.40	23.50.37	00.05.03	
Exalt CH15000 (arah Pos 14)	Host is alive	23.55.38	23.50.35	00.05.03	
Genset CH 15000	Host is alive	23.55.49	23.55.49	00.00.00	

