Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	23.52.43	23.42.32	00.10.11	
02. Switch KPC LBTT	Host is alive	23.52.36	23.47.31	00.05.04	
04. Exalt KPC Pelangi Camp	Host is alive	23.52.42	23.42.31	00.10.10	
05. Switch KPC 15K	Host is alive	23.52.36	23.47.30	00.05.05	
22. Link TBTS Galaxy ( switch )	Host is alive	23.52.34	23.52.34	00.00.00	
Accurate Server	Host is alive	23.52.40	23.52.40	00.00.00	
Canopy @ CH15000 (arah Magazine)	Host is alive	23.52.33	23.47.30	00.05.03	
Exalt CH15000 (arah CH22)	Host is alive	23.52.38	23.42.31	00.10.06	
Exalt CH15000 (arah Explor)	Host is alive	23.52.32	23.47.29	00.05.02	
Exalt CH15000 (arah Pelangi)	Host is alive	23.52.35	23.42.29	00.10.06	
Exalt CH15000 (arah Pos 14)	Host is alive	23.52.32	23.47.29	00.05.02	
Genset CH 15000	Host is alive	23.52.35	23.52.35	00.00.00	

