Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	1 day 00.02.15	1 day 00.02.15	00.00.00	
02. Switch KPC LBTT	Host is alive	1 day 00.02.33	1 day 00.02.33	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00.02.15	23.47.37	00.14.37	
05. Switch KPC 15K	Host is alive	1 day 00.02.30	23.52.19	00.10.10	
22. Link TBTS Galaxy ( switch )	Host is alive	1 day 00.02.39	1 day 00.02.39	00.00.00	
Accurate Server	Host is alive	1 day 00.02.28	1 day 00.02.28	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	1 day 00.02.26	1 day 00.02.26	00.00.00	
Exalt CH15000 (arah Explor)	Host is alive	1 day 00.02.32	23.57.28	00.05.03	
Exalt CH15000 (arah Pelangi)	Host is alive	1 day 00.02.33	23.42.20	00.20.12	
Exalt CH15000 (arah Pos 14)	Host is alive	1 day 00.02.35	23.42.21	00.20.13	
Genset CH 15000	Host is alive	1 day 00.02.34	1 day 00.02.34	00.00.00	

