Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	23.57.38	23.42.22	00.15.15	
02. Switch KPC LBTT	Host is alive	23.57.24	23.57.24	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.30	23.52.24	00.05.05	
05. Switch KPC 15K	Host is alive	23.57.35	23.47.24	00.10.10	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.24	23.57.24	00.00.00	
Accurate Server	Host is alive	23.57.29	23.57.29	00.00.00	
Canopy @ CH15000 (arah Magazine)	Host is alive	23.57.27	23.52.23	00.05.03	
Exalt CH15000 (arah CH22)	Host is alive	23.57.28	23.52.24	00.05.03	
Exalt CH15000 (arah Explor)	Host is alive	23.57.27	23.52.23	00.05.03	
Exalt CH15000 (arah Pelangi)	Host is alive	23.57.29	23.52.25	00.05.03	
Exalt CH15000 (arah Pos 14)	Host is alive	23.57.28	23.52.25	00.05.02	
Genset CH 15000	Host is alive	23.57.26	23.57.26	00.00.00	

