Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	1 day 00.02.10	23.31.37	00.30.32	
02. Switch KPC LBTT	Host is alive	23.57.36	23.57.36	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.24	23.52.19	00.05.05	
05. Switch KPC 15K	Host is alive	1 day 00.02.05	23.46.49	00.15.15	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.35	23.57.35	00.00.00	
Accurate Server	Host is alive	23.57.26	23.57.26	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	23.57.34	23.32.18	00.25.16	
Exalt CH15000 (arah Explor)	Host is alive	23.57.28	23.42.18	00.15.10	
Exalt CH15000 (arah Pelangi)	Host is alive	23.57.27	23.37.13	00.20.13	
Exalt CH15000 (arah Pos 14)	Host is alive	23.57.40	23.42.30	00.15.10	
Genset CH 15000	Host is alive	23.57.33	23.42.08	00.15.25	

