Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	23.59.13	23.38.50	00.20.22	
02. Switch KPC LBTT	Host is alive	23.59.34	23.59.34	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.59.10	23.43.54	00.15.15	
05. Switch KPC 15K	Host is alive	23.59.11	23.38.48	00.20.22	
22. Link TBTS Galaxy ( switch )	Host is alive	23.59.30	23.59.30	00.00.00	
Accurate Server	Host is alive	23.59.18	23.59.18	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	23.59.12	23.59.12	00.00.00	
Exalt CH15000 (arah Explor)	Host is alive	23.59.24	23.44.13	00.15.10	
Exalt CH15000 (arah Pelangi)	Host is alive	23.59.27	23.49.19	00.10.07	
Exalt CH15000 (arah Pos 14)	Host is alive	23.59.26	23.54.22	00.05.03	
Genset CH 15000	Host is alive	23.59.30	23.59.30	00.00.00	

