Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	1 day 00.02.30	1 day 00.02.30	00.00.00	
02. Switch KPC LBTT	Host is alive	1 day 00.02.22	1 day 00.02.22	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00.02.32	23.57.27	00.05.04	
05. Switch KPC 15K	Host is alive	1 day 00.02.32	23.57.26	00.05.05	
22. Link TBTS Galaxy ( switch )	Host is alive	1 day 00.02.27	1 day 00.02.27	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	1 day 00.02.28	23.57.24	00.05.03	
Exalt CH15000 (arah Explor)	Host is alive	1 day 00.02.31	23.57.27	00.05.03	
Exalt CH15000 (arah Pelangi)	Host is alive	1 day 00.02.29	23.57.26	00.05.02	
Exalt CH15000 (arah Pos 14)	Host is alive	1 day 00.02.36	23.42.22	00.20.14	
Genset CH 15000	Host is alive	1 day 00.02.34	1 day 00.02.34	00.00.00	

