Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	1 day 00.02.56	23.52.46	00.10.10	
02. Switch KPC LBTT	Host is alive	1 day 00.02.46	1 day 00.02.46	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00.02.51	23.57.46	00.05.05	
05. Switch KPC 15K	Host is alive	1 day 00.03.14	23.32.42	00.30.32	
22. Link TBTS Galaxy ( switch )	Host is alive	1 day 00.02.47	1 day 00.02.47	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	1 day 00.02.49	23.57.45	00.05.03	
Exalt CH15000 (arah Explor)	Host is alive	1 day 00.02.51	23.52.44	00.10.06	
Exalt CH15000 (arah Pelangi)	Host is alive	1 day 00.02.51	23.52.44	00.10.07	
Exalt CH15000 (arah Pos 14)	Host is alive	1 day 00.02.51	23.52.44	00.10.06	
Genset CH 15000	Host is alive	1 day 00.02.50	1 day 00.02.50	00.00.00	

