Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	1 day 00.02.42	23.47.26	00.15.16	
02. Switch KPC LBTT	Host is alive	1 day 00.02.24	1 day 00.02.24	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.57.35	23.42.20	00.15.15	
05. Switch KPC 15K	Host is alive	1 day 00.02.36	23.47.21	00.15.15	
22. Link TBTS Galaxy ( switch )	Host is alive	1 day 00.02.37	23.52.19	00.10.17	
Exalt CH15000 (arah CH22)	Host is alive	1 day 00.02.27	23.52.21	00.10.06	
Exalt CH15000 (arah Explor)	Host is alive	1 day 00.02.25	23.52.18	00.10.06	
Exalt CH15000 (arah Pelangi)	Host is alive	1 day 00.02.22	23.57.19	00.05.03	
Exalt CH15000 (arah Pos 14)	Host is alive	1 day 00.02.24	23.57.21	00.05.03	
Genset CH 15000	Host is alive	1 day 00.02.26	1 day 00.02.26	00.00.00	

