Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	07.30.57	07.25.52	00.05.05	
02. Switch KPC LBTT	Host is alive	07.30.51	07.30.51	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	07.30.51	07.30.51	00.00.00	
05. Switch KPC 15K	Host is alive	07.31.00	07.20.49	00.10.11	
22. Link TBTS Galaxy ( switch )	Host is alive	07.30.51	07.30.51	00.00.00	
Accurate Server	Host is alive	07.30.52	07.30.52	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	07.30.49	07.30.49	00.00.00	
Exalt CH15000 (arah Explor)	Host is alive	07.30.53	07.20.46	00.10.07	
Exalt CH15000 (arah Pelangi)	Host is alive	07.30.50	07.30.50	00.00.00	
Exalt CH15000 (arah Pos 14)	Host is alive	07.30.51	07.25.47	00.05.03	
Genset CH 15000	Host is alive	07.30.51	07.30.51	00.00.00	

