Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC LINK\
01. Node Pit B bengalon	Host is alive	23.58.19	23.32.53	00.25.25	
02. Switch KPC LBTT	Host is alive	23.57.52	23.57.52	00.00.00	
04. Exalt KPC Pelangi Camp	Host is alive	23.58.04	23.47.54	00.10.09	
05. Switch KPC 15K	Host is alive	23.58.20	23.32.54	00.25.26	
22. Link TBTS Galaxy ( switch )	Host is alive	23.57.51	23.57.51	00.00.00	
Accurate Server	Host is alive	23.58.01	23.58.01	00.00.00	
Exalt CH15000 (arah CH22)	Host is alive	23.57.58	23.47.51	00.10.06	
Exalt CH15000 (arah Explor)	Host is alive	23.57.59	23.52.56	00.05.03	
Exalt CH15000 (arah Pelangi)	Host is alive	23.58.00	23.37.47	00.20.12	
Exalt CH15000 (arah Pos 14)	Host is alive	23.57.55	23.52.52	00.05.03	
Genset CH 15000	Host is alive	23.57.59	23.57.59	00.00.00	

