Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:52:46	23:37:31	00:15:14	
04. Exalt KPC Pelangi Camp	Host is alive	23:54:07	22:32:45	01:21:21	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:52:22	23:52:22	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:52:25	23:52:25	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:12:44	23:12:44	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:52:26	23:52:26	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:52:24	23:52:24	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:52:26	23:52:26	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:52:31	23:52:31	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:52:27	23:52:27	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:52:30	23:52:30	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:52:34	23:37:10	00:15:23	
21. Link TBTS Inul Middle	Host is alive	23:52:24	23:52:24	00:00:00	
22. Link TBTS Galaxy	Host is alive	23:52:22	23:52:22	00:00:00	
23. Link TBTS Lignite	Host is alive	23:52:22	23:52:22	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:52:41	23:32:10	00:20:31	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:52:27	23:52:27	00:00:00	
Genset CH 15000	Host is alive	23:55:09	23:55:09	00:00:00	

