Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:59:20	23:28:51	00:30:29	
04. Exalt KPC Pelangi Camp	Host is alive	23:58:02	23:58:02	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:59:23	23:59:23	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:59:22	23:59:22	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00:00:10	1 day 00:00:10	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:59:21	23:59:21	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:59:22	23:59:22	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:59:21	23:59:21	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:59:10	23:59:10	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:59:16	23:59:16	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:59:08	23:59:08	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:58:57	23:28:15	00:30:42	
21. Link TBTS Inul Middle	Host is alive	23:59:22	23:52:57	00:06:25	
22. Link TBTS Galaxy	Host is alive	23:59:23	23:59:23	00:00:00	
23. Link TBTS Lignite	Host is alive	23:59:23	23:59:23	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:58:34	23:22:39	00:35:55	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:59:16	23:59:16	00:00:00	
Genset CH 15000	Host is alive	23:59:47	23:59:47	00:00:00	

