Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	1 day 00.03.09	1 day 00.03.09	00.00.00	
10. Link Liebherr Office To Surya	Host is alive	1 day 00.01.08	1 day 00.01.08	00.00.00	
2. Link Surya to M5	Host is alive	1 day 00.03.10	1 day 00.03.10	00.00.00	
3. Link Surya to New AB	Host is alive	1 day 00.03.11	1 day 00.03.11	00.00.00	
4. Link New AB to Surya	Host is alive	1 day 00.03.10	1 day 00.03.10	00.00.00	
5. Link New AB to Farnorth	Host is alive	1 day 00.03.10	1 day 00.03.10	00.00.00	
6. Link Farnorth to New AB	Host is alive	1 day 00.01.13	1 day 00.01.13	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.00.31	23.30.23	00.30.07	
8. Mega Shop to Farnorth	No answer	1 day 00.01.41	17.30.15	06.31.25	
9. Link Surya To Liebherr Office	Host is alive	1 day 00.01.08	1 day 00.01.08	00.00.00	

