Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23:56:44	17:17:51	06:38:52	
04. Exalt KPC Pelangi Camp	Host is alive	23:57:02	23:51:57	00:05:04	
05. Switch KPC 15K	Host is alive	23:57:01	23:51:56	00:05:04	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:56:56	23:56:56	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:56:57	23:56:57	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:56:53	23:56:53	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:56:57	23:56:57	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:56:57	23:56:57	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:56:57	23:56:57	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:56:57	23:56:57	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:56:55	23:56:55	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:56:56	23:56:56	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:56:54	23:56:54	00:00:00	
21. Link TBTS Inul Middle	Host is alive	23:56:54	23:56:54	00:00:00	
22. Link TBTS Galaxy ( switch )	Host is alive	23:56:54	23:56:54	00:00:00	
23. Link TBTS Lignite	Host is alive	23:56:57	23:56:57	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:55:46	23:50:39	00:05:07	
25. ALU AB to Bintang   Oncall Telco SGT	Host is alive	23:56:55	23:56:55	00:00:00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:56:53	23:56:53	00:00:00	
27. Link Backup Nokia Middle toLignite	Host is alive	23:56:54	23:56:54	00:00:00	
Genset CH 15000	Host is alive	23:57:04	23:51:56	00:05:07	

