Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23:59:08	19:55:54	04:03:13	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00:00:53	22:39:32	01:21:21	
05. Switch KPC 15K	Host is alive	23:59:35	23:59:35	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:59:55	23:59:55	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:59:52	23:59:52	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:59:45	23:54:37	00:05:07	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:59:52	23:59:52	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:59:52	23:59:52	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:59:52	23:59:52	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:59:53	23:59:53	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:59:52	23:59:52	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:59:50	23:59:50	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:59:51	23:59:51	00:00:00	
21. Link TBTS Inul Middle	Host is alive	23:59:56	23:59:56	00:00:00	
22. Link TBTS Galaxy ( switch )	Host is alive	23:59:56	23:59:56	00:00:00	
23. Link TBTS Lignite	Host is alive	23:59:53	23:59:53	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:58:46	23:53:38	00:05:07	
25. ALU AB to Bintang   Oncall Telco SGT	Host is alive	23:59:53	23:49:37	00:10:16	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:59:53	23:59:53	00:00:00	
27. Link Backup Nokia Middle toLignite	Host is alive	23:59:49	23:59:49	00:00:00	
Genset CH 15000	Host is alive	23:59:29	23:59:29	00:00:00	

