Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	1 day 00:00:00	1 day 00:00:00	00:00:00	
04. Exalt KPC Pelangi Camp	Host is alive	23:58:20	23:58:20	00:00:00	
05. Switch KPC 15K	Host is alive	23:59:54	23:59:54	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:59:57	23:59:57	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:59:57	23:59:57	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:59:23	23:37:08	00:22:15	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:59:59	23:59:59	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:59:57	23:59:57	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:59:59	23:59:59	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:59:53	23:59:53	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:59:53	23:59:53	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:59:54	23:59:54	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:59:52	23:59:52	00:00:00	
21. Link TBTS Inul Middle	Host is alive	23:59:55	23:59:55	00:00:00	
22. Link TBTS Galaxy ( switch )	Host is alive	23:59:54	23:59:54	00:00:00	
23. Link TBTS Lignite	Host is alive	23:59:55	23:57:18	00:02:36	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:58:14	23:53:06	00:05:08	
25. ALU AB to Bintang   Oncall Telco SGT	Host is alive	23:58:40	23:47:13	00:11:26	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:59:50	23:57:16	00:02:33	
27. Link Backup Nokia Middle toLignite	Host is alive	23:59:54	23:57:19	00:02:34	
Genset CH 15000	Host is alive	23:59:48	23:59:48	00:00:00	

