Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23:56:44	23:51:39	00:05:05	
04. Exalt KPC Pelangi Camp	Host is alive	23:56:28	23:51:23	00:05:05	
05. Switch KPC 15K	Host is alive	23:56:20	23:56:20	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:56:14	23:56:14	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:56:24	23:56:24	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:56:19	23:56:19	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:56:26	23:56:26	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:56:21	23:56:21	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:56:17	23:56:17	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:56:26	23:56:26	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:56:28	23:56:28	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:56:40	23:56:40	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:56:38	23:56:38	00:00:00	
21. Link TBTS Inul Middle	Host is alive	23:56:19	23:56:19	00:00:00	
22. Link TBTS Galaxy ( switch )	Host is alive	23:56:10	23:56:10	00:00:00	
23. Link TBTS Lignite	Host is alive	23:56:17	23:56:17	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:56:12	23:56:12	00:00:00	
25. ALU AB to Bintang   Oncall Telco SGT	Host is alive	23:56:34	23:56:34	00:00:00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:56:06	23:56:06	00:00:00	
27. Link Backup Nokia Middle toLignite	Host is alive	23:56:12	23:56:12	00:00:00	
Genset CH 15000	Host is alive	23:56:17	23:56:17	00:00:00	

