Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:38	23:56:38	00:00:00	
2. Link Surya to M5	Host is alive	23:56:38	23:56:38	00:00:00	
3. Link Surya to New AB	Host is alive	23:56:41	23:56:41	00:00:00	
4. Link New AB to Surya	Host is alive	23:56:41	23:51:47	00:04:53	
5. Link New AB to Farnorth	Host is alive	23:56:41	23:51:47	00:04:53	
6. Link Farnorth to New AB	Host is alive	23:52:08	23:41:29	00:10:39	
7. Farnorth to Mega Shop	Host is alive	1 day 00:05:18	1 day 00:00:35	00:04:43	
8. Mega Shop to Farnorth	Host is alive	1 day 00:05:18	23:00:34	01:04:43	
9. Link Liebherr Office To Surya	Host is alive	23:51:47	23:51:47	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:51:47	23:51:47	00:00:00	

