Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:55:34	23:55:34	00:00:00	
2. Link Surya to M5	Host is alive	23:55:34	23:55:34	00:00:00	
3. Link Surya to New AB	Host is alive	23:56:23	23:51:15	00:05:08	
4. Link New AB to Surya	Host is alive	23:56:23	23:51:15	00:05:08	
5. Link New AB to Farnorth	Host is alive	23:56:23	23:51:15	00:05:08	
6. Link Farnorth to New AB	Host is alive	1 day 00:00:36	23:50:28	00:10:08	
7. Farnorth to Mega Shop	Host is alive	1 day 00:00:24	1 day 00:00:24	00:00:00	
8. Mega Shop to Farnorth	No answer	23:35:07	00:00:00	23:35:07	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:00:36	23:50:28	00:10:08	
Link Surya To Liebherr Office	Host is alive	1 day 00:00:37	23:50:29	00:10:08	

