Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:56:30	23:51:22	00:05:07	
2. Link Surya to M5	Host is alive	23:56:35	23:20:38	00:35:57	
3. Link Surya to New AB	Host is alive	23:56:57	23:21:00	00:35:57	
4. Link New AB to Surya	Host is alive	23:56:56	23:20:59	00:35:57	
5. Link New AB to Farnorth	Host is alive	23:56:57	23:21:00	00:35:57	
6. Link Farnorth to New AB	Host is alive	1 day 00:01:52	23:21:19	00:40:33	
7. Farnorth to Mega Shop	Host is alive	23:41:34	23:11:28	00:30:06	
8. Mega Shop to Farnorth	No answer	23:41:45	00:00:00	23:41:45	
9. Link Liebherr Office To Surya	Host is alive	1 day 00:01:25	23:31:00	00:30:24	
Link Surya To Liebherr Office	Host is alive	1 day 00:01:25	23:31:00	00:30:24	

