Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:54:16	23:54:16	00:00:00	
2. Link Surya to M5	Host is alive	23:54:15	23:54:15	00:00:00	
3. Link Surya to New AB	Host is alive	23:53:55	23:53:55	00:00:00	
4. Link New AB to Surya	Host is alive	23:53:55	23:47:31	00:06:24	
5. Link New AB to Farnorth	Host is alive	23:53:54	23:47:34	00:06:20	
6. Link Farnorth to New AB	Host is alive	23:54:14	23:51:58	00:02:16	
7. Farnorth to Mega Shop	Host is alive	23:53:57	23:31:44	00:22:12	
8. Mega Shop to Farnorth	Host is alive	23:53:53	22:01:46	01:52:06	
9. Link Liebherr Office To Surya	Host is alive	23:54:14	23:54:14	00:00:00	
Link Surya To Liebherr Office	Host is alive	23:54:14	23:54:14	00:00:00	

