Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	08.45.50	08.45.50	00.00.00	
2. Link Surya to M5	Host is alive	08.45.50	08.45.50	00.00.00	
3. Link Surya to New AB	Host is alive	08.50.52	08.50.52	00.00.00	
4. Link New AB to Surya	Host is alive	08.50.53	08.50.53	00.00.00	
5. Link New AB to Farnorth	Host is alive	08.50.53	08.50.53	00.00.00	
6. Link Farnorth to New AB	Host is alive	08.50.27	08.50.27	00.00.00	
7. Farnorth to Mega Shop	Host is alive	09.00.16	09.00.16	00.00.00	
8. Mega Shop to Farnorth	Host is alive	09.00.10	09.00.10	00.00.00	
9. Link Liebherr Office To Surya	Host is alive	08.50.27	08.50.27	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	08.50.26	08.50.26	00.00.00	

