Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23.58.13	23.58.13	00.00.00	
2. Link Surya to M5	Host is alive	23.58.10	23.58.10	00.00.00	
3. Link Surya to New AB	Host is alive	23.57.03	23.57.03	00.00.00	
4. Link New AB to Surya	Host is alive	23.57.07	23.57.07	00.00.00	
5. Link New AB to Farnorth	Host is alive	23.57.03	23.57.03	00.00.00	
6. Link Farnorth to New AB	Host is alive	23.55.40	23.55.40	00.00.00	
7. Farnorth to Mega Shop	Host is alive	1 day 00.07.30	1 day 00.07.30	00.00.00	
8. Mega Shop to Farnorth	No answer	1 day 00.11.45	00.00.00	1 day 00.11.45	
9. Link Liebherr Office To Surya	Host is alive	23.56.03	23.56.03	00.00.00	
9. Link Surya To Liebherr Office	Host is alive	23.56.04	23.56.04	00.00.00	

