Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	1 day 00:02:00	23:56:55	00:05:04	
04. Exalt KPC Pelangi Camp	Host is alive	1 day 00:01:59	23:02:20	00:59:39	
11. ALU M5                      Oncall Telco SGT	Host is alive	1 day 00:01:58	1 day 00:01:58	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	1 day 00:01:58	1 day 00:01:58	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:42:52	23:42:52	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	1 day 00:01:58	23:11:56	00:50:01	
15. ALU HATARI             Oncall Telco SGT	Host is alive	1 day 00:01:58	1 day 00:01:58	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	1 day 00:01:58	1 day 00:01:58	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	1 day 00:02:01	1 day 00:02:01	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	1 day 00:01:59	23:11:59	00:49:59	
19. ALU 15000                 Oncall Telco BGL	Host is alive	1 day 00:01:59	23:11:59	00:49:59	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	1 day 00:01:59	22:57:06	01:04:53	
21. Link TBTS Inul Middle	Host is alive	1 day 00:01:59	23:01:53	01:00:06	
22. Link TBTS Galaxy	Host is alive	1 day 00:01:58	1 day 00:01:58	00:00:00	
23. Link TBTS Lignite	Host is alive	1 day 00:01:59	23:01:53	01:00:06	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	1 day 00:01:46	23:02:07	00:59:39	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	1 day 00:03:17	21:55:46	02:07:31	
Genset CH 15000	Host is alive	23:59:07	22:58:37	01:00:30	

