Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:56:36	23:50:34	00:06:01	
04. Exalt KPC Pelangi Camp	Host is alive	23:55:16	21:53:14	02:02:02	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:51:50	23:51:50	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:51:45	23:51:45	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:18:29	23:18:29	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:51:45	23:51:45	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:51:47	23:51:47	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:51:52	23:45:35	00:06:16	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:51:50	23:45:36	00:06:13	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:51:45	23:51:45	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:56:43	23:56:43	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:56:44	23:56:44	00:00:00	
21. Link TBTS Inul Middle	Host is alive	23:56:45	23:56:45	00:00:00	
22. Link TBTS Galaxy	Host is alive	23:51:57	23:45:38	00:06:18	
23. Link TBTS Lignite	Host is alive	23:51:55	23:51:55	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:56:04	23:50:37	00:05:26	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:56:43	23:56:43	00:00:00	
Genset CH 15000	Host is alive	23:54:23	23:54:23	00:00:00	

