Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23:54:12	19:45:37	04:08:35	
04. Exalt KPC Pelangi Camp	Host is alive	23:54:18	19:45:38	04:08:40	
05. Switch KPC 15K	Host is alive	23:54:40	19:50:31	04:04:09	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:55:13	19:50:29	04:04:44	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:55:08	19:50:31	04:04:37	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:54:35	19:30:51	04:23:44	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:55:06	19:50:33	04:04:33	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:55:04	19:50:32	04:04:32	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:55:04	19:50:32	04:04:32	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:55:04	19:50:32	04:04:32	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:55:04	19:50:34	04:04:30	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:55:02	19:50:37	04:04:25	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:54:34	19:45:41	04:08:53	
21. Link TBTS Inul Middle	Host is alive	23:55:10	19:50:32	04:04:38	
22. Link TBTS Galaxy ( switch )	Host is alive	23:55:10	19:50:31	04:04:39	
23. Link TBTS Lignite	Host is alive	23:55:10	19:50:31	04:04:39	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:54:13	19:45:39	04:08:34	
25. ALU AB to Bintang   Oncall Telco SGT	Host is alive	23:54:32	19:05:40	04:48:52	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:54:43	19:50:31	04:04:12	
27. Link Backup Nokia Middle toLignite	Host is alive	23:54:34	19:45:40	04:08:54	
Genset CH 15000	Host is alive	23:54:23	19:45:35	04:08:48	

