Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	23:56:30	23:07:02	00:49:27	
04. Exalt KPC Pelangi Camp	Host is alive	23:52:56	23:12:01	00:40:54	
05. Switch KPC 15K	Host is alive	23:52:55	23:12:03	00:40:51	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:52:56	23:52:56	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:52:56	23:52:56	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:57:41	23:57:41	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:52:56	23:52:56	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:52:56	23:52:56	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:52:56	23:52:56	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:52:56	23:52:56	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:52:56	23:11:54	00:41:01	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:52:56	23:11:54	00:41:01	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:52:55	23:11:53	00:41:01	
21. Link TBTS Inul Middle	Host is alive	23:52:55	23:09:54	00:43:00	
22. Link TBTS Galaxy ( switch )	Host is alive	23:52:55	23:52:55	00:00:00	
23. Link TBTS Lignite	Host is alive	23:52:55	23:11:38	00:41:16	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:52:53	23:11:53	00:40:59	
25. ALU AB to Bintang   Oncall Telco SGT	Host is alive	23:57:35	23:57:35	00:00:00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:52:50	23:11:39	00:41:11	
27. Link Backup Nokia Middle toLignite	Host is alive	23:52:50	23:11:39	00:41:11	
Genset CH 15000	Host is alive	23:52:56	23:12:01	00:40:54	

