Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
01. Node Pit B bengalon	Host is alive	22:40:35	22:40:35	00:00:00	
04. Exalt KPC Pelangi Camp	Host is alive	22:45:54	22:25:34	00:20:20	
05. Switch KPC 15K	Host is alive	22:40:34	22:40:34	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	22:40:34	22:40:34	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	22:40:34	22:40:34	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	22:41:27	22:20:55	00:20:31	
14. ALU AB                      Oncall Telco SGT	Host is alive	22:40:35	22:40:35	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	22:40:34	22:40:34	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	22:40:34	22:40:34	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	22:40:35	22:40:35	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	22:40:35	22:40:35	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	22:40:36	22:40:36	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	22:40:36	22:40:36	00:00:00	
21. Link TBTS Inul Middle	Host is alive	22:40:33	22:40:33	00:00:00	
22. Link TBTS Galaxy ( switch )	Host is alive	22:40:33	22:40:33	00:00:00	
23. Link TBTS Lignite	Host is alive	22:40:34	22:40:34	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	22:40:56	22:30:40	00:10:16	
25. ALU AB to Bintang   Oncall Telco SGT	Host is alive	22:46:14	22:30:50	00:15:24	
26. Link Backup Nokia Lignite to Middle	Host is alive	22:40:34	22:40:34	00:00:00	
27. Link Backup Nokia Middle toLignite	Host is alive	22:40:34	22:40:34	00:00:00	
Genset CH 15000	Host is alive	22:40:33	22:40:33	00:00:00	

