Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	23:55:42	23:55:42	00:00:00	
2. Link Surya to M5	Host is alive	23:55:34	23:55:34	00:00:00	
3. Link Surya to New AB	Host is alive	23:55:26	23:55:26	00:00:00	
4. Link New AB to Surya	Host is alive	23:55:25	23:55:25	00:00:00	
5. Link New AB to Farnorth	Host is alive	23:55:34	23:55:34	00:00:00	
6. Link Farnorth to New AB	Host is alive	23:55:51	23:55:51	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:52:54	23:52:54	00:00:00	
8. Mega Shop to Farnorth	No answer	23:49:44	00:00:00	23:49:44	
9. Link Liebherr Office To Surya	Host is alive	23:55:29	23:55:29	00:00:00	
9. Link Surya To Liebherr Office	Host is alive	23:55:45	23:55:45	00:00:00	

