Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	14:18:31	14:08:29	00:10:01	
2. Link Surya to M5	Host is alive	14:18:30	14:08:28	00:10:01	
3. Link Surya to New AB	Host is alive	14:18:30	14:08:28	00:10:01	
4. Link New AB to Surya	Host is alive	14:18:30	14:08:28	00:10:01	
5. Link New AB to Farnorth	Host is alive	14:18:31	14:08:29	00:10:01	
6. Link Farnorth to New AB	Host is alive	14:23:30	14:13:29	00:10:00	
7. Farnorth to Mega Shop	Host is alive	14:03:30	13:03:22	01:00:08	
8. Mega Shop to Farnorth	No answer	14:05:29	00:00:00	14:05:29	
9. Link Liebherr Office To Surya	Host is alive	14:23:27	14:13:26	00:10:00	
9. Link Surya To Liebherr Office	Host is alive	14:23:27	14:13:26	00:10:00	

