Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	22:40:35	22:40:35	00:00:00	
2. Link Surya to M5	Host is alive	22:40:35	22:40:35	00:00:00	
3. Link Surya to New AB	Host is alive	22:45:49	22:45:49	00:00:00	
4. Link New AB to Surya	Host is alive	22:45:49	22:45:49	00:00:00	
5. Link New AB to Farnorth	Host is alive	22:45:49	22:45:49	00:00:00	
6. Link Farnorth to New AB	Host is alive	22:40:48	22:40:48	00:00:00	
7. Farnorth to Mega Shop	Host is alive	23:00:28	23:00:28	00:00:00	
8. Mega Shop to Farnorth	No answer	23:05:03	00:00:00	23:05:03	
9. Link Liebherr Office To Surya	Host is alive	22:40:32	22:40:32	00:00:00	
9. Link Surya To Liebherr Office	Host is alive	22:40:31	22:40:31	00:00:00	

