Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:50:43	23:50:43	00:00:00	
03. Exalt KPC Pit A -----!	Host is alive	23:50:44	23:45:39	00:05:04	
04. Exalt KPC Pelangi Camp	Host is alive	23:50:44	23:50:44	00:00:00	
05. Switch KPC 15K	Host is alive	23:50:43	23:50:43	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:50:44	23:50:44	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:50:44	23:50:44	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00:25:14	23:20:14	01:05:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:50:47	23:50:47	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:50:44	23:50:44	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:50:46	23:50:46	00:00:00	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:50:46	23:50:46	00:00:00	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:50:47	23:50:47	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:50:47	23:50:47	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:50:48	23:45:40	00:05:07	
21. Link TBTS Inul Middle	Host is alive	23:50:58	23:40:42	00:10:15	
22. Link TBTS Galaxy	Host is alive	23:50:43	23:50:43	00:00:00	
23. Link TBTS Lignite	Host is alive	23:50:43	23:50:43	00:00:00	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:50:46	23:45:38	00:05:07	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:50:36	23:09:39	00:40:57	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:50:38	23:50:38	00:00:00	
27. Link Backup Nokia Lignite to Middle	Host is alive	23:50:42	23:50:42	00:00:00	
Genset CH 15000	Host is alive	23:47:27	23:47:27	00:00:00	

