Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:57:43	23:47:26	00:10:17	
03. Exalt KPC Pit A -----!	Host is alive	23:57:48	23:42:37	00:15:10	
04. Exalt KPC Pelangi Camp	Host is alive	23:57:44	23:47:32	00:10:12	
05. Switch KPC 15K	Host is alive	23:57:43	23:47:26	00:10:17	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:57:44	23:47:24	00:10:20	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:57:44	23:47:24	00:10:20	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	23:57:51	23:26:56	00:30:55	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:57:43	23:47:24	00:10:19	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:57:44	23:47:24	00:10:20	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:57:44	23:47:24	00:10:20	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:57:43	23:47:24	00:10:19	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:57:45	23:47:26	00:10:19	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:57:45	23:47:26	00:10:19	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:58:21	23:27:30	00:30:50	
21. Link TBTS Inul Middle	Host is alive	23:57:43	23:47:23	00:10:20	
22. Link TBTS Galaxy	Host is alive	23:57:43	23:47:23	00:10:20	
23. Link TBTS Lignite	Host is alive	23:57:42	23:47:23	00:10:19	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:58:19	23:27:36	00:30:42	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:57:42	23:47:38	00:10:04	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:57:37	23:48:05	00:09:32	
27. Link Backup Nokia Lignite to Middle	Host is alive	23:57:46	23:48:15	00:09:31	
Genset CH 15000	Host is alive	23:54:48	23:47:41	00:07:06	

