Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\KPC\
02. Switch KPC LBTT	Host is alive	23:56:43	23:56:43	00:00:00	
03. Exalt KPC Pit A -----!	Host is alive	23:57:44	22:36:23	01:21:21	
04. Exalt KPC Pelangi Camp	Host is alive	23:52:06	23:52:06	00:00:00	
05. Switch KPC 15K	Host is alive	23:56:34	23:56:34	00:00:00	
11. ALU M5                      Oncall Telco SGT	Host is alive	23:56:34	23:56:34	00:00:00	
12. ALU SURYA              Oncall Telco SGT	Host is alive	23:56:34	23:56:34	00:00:00	
13. ALU BINTANG          Oncall Telco SGT	Host is alive	1 day 00:42:29	1 day 00:42:29	00:00:00	
14. ALU AB                      Oncall Telco SGT	Host is alive	23:56:32	23:56:32	00:00:00	
15. ALU HATARI             Oncall Telco SGT	Host is alive	23:56:36	23:56:36	00:00:00	
16. ALU PTH                    Oncall Telco SGT	Host is alive	23:56:32	23:51:25	00:05:07	
17. ALU P11                    Oncall Telco SGT	Host is alive	23:56:32	23:51:25	00:05:07	
18. ALU FNORTH            Oncall Telco SGT	Host is alive	23:56:39	23:56:39	00:00:00	
19. ALU 15000                 Oncall Telco BGL	Host is alive	23:56:39	23:56:39	00:00:00	
20. ALU LubukTutung     Oncall Telco BGL	Host is alive	23:55:14	23:50:06	00:05:07	
21. Link TBTS Inul Middle	Host is alive	23:56:34	23:56:34	00:00:00	
22. Link TBTS Galaxy	Host is alive	23:56:34	23:56:34	00:00:00	
23. Link TBTS Lignite	Host is alive	23:56:34	23:51:27	00:05:07	
24. ALU PTH to LBTT   Oncall Telco SGT	Host is alive	23:55:22	23:45:07	00:10:15	
25. ALU Bintang to AB   Oncall Telco SGT	Host is alive	23:56:41	23:56:41	00:00:00	
26. Link Backup Nokia Lignite to Middle	Host is alive	23:52:03	23:52:03	00:00:00	
27. Link Backup Nokia Lignite to Middle	Host is alive	23:56:39	23:51:32	00:05:07	
Genset CH 15000	Host is alive	23:55:23	23:55:23	00:00:00	

